,word,sentence,title,url,identifier
634,digiti,"   When we find something like that at the Internet Archive’s Digitization Centers, we digitize the object because it is part of the history of that book",Guess what we find in books?  A look Inside our Midwest Regional Digitization Center– by Jeff Sharpe,https://blog.archive.org/2016/03/,675
635,digiti," We’ve digitized over 125,000 items here at the Midwest Regional Digitization Center at the Allen County Public Library in Fort Wayne, Indiana",Guess what we find in books?  A look Inside our Midwest Regional Digitization Center– by Jeff Sharpe,https://blog.archive.org/2016/03/,675
636,digiti," In several books we digitized for the University of Pittsburgh’s Darlington Collection, we found some treasures",Guess what we find in books?  A look Inside our Midwest Regional Digitization Center– by Jeff Sharpe,https://blog.archive.org/2016/03/,675
637,digiti, I verified that we had found and digitized it–along with the note by Aaron Burr  and the letter by William Henry Harrison,Guess what we find in books?  A look Inside our Midwest Regional Digitization Center– by Jeff Sharpe,https://blog.archive.org/2016/03/,675
638,digiti," I got a shocked reply, “Where??”  Apparently digitizing not only opened up access to these books, it also rediscovered long-lost manuscripts stuck between the pages, penned by important figures in American history",Guess what we find in books?  A look Inside our Midwest Regional Digitization Center– by Jeff Sharpe,https://blog.archive.org/2016/03/,675
639,digiti," Whether it is someone pressing a violet between the pages, Abe Lincoln researching abolition, or a forgotten survey report by Daniel Boone, sometimes the material we digitize can bring our past alive",Guess what we find in books?  A look Inside our Midwest Regional Digitization Center– by Jeff Sharpe,https://blog.archive.org/2016/03/,675
640,digiti, Jeff’s work experience in administration and research led him to the Internet Archive’s digitization center in the Allen County Public Library in Fort Wayne Indiana,Guess what we find in books?  A look Inside our Midwest Regional Digitization Center– by Jeff Sharpe,https://blog.archive.org/2016/03/,675
641,digiti," He’s proud of his role in helping to bring well over a hundred thousand books online for universal access, including more than fifteen thousand items digitized by volunteers at the Midwest Center",Guess what we find in books?  A look Inside our Midwest Regional Digitization Center– by Jeff Sharpe,https://blog.archive.org/2016/03/,675
642,digiti,"The Swem Library at the College of William & Mary in Virginia has received a grant from the Council on Library and Information Resources (CLIR) to digitize its entire run of Cash Box, a music trade magazine published from 1942 to 1996",CASH BOX Music Magazine to Come Online,https://blog.archive.org/2016/03/,676
643,scan,"  Swem Library is partnering with the Internet Archive, to scan all 190,000 pages of the 163-volume collection and create an online portal for reading and downloading the digital images",CASH BOX Music Magazine to Come Online,https://blog.archive.org/2016/03/,676
644,digiti, “Swem Library has been gearing up for a greater emphasis on the digitization of unique and rare collections that are of interest to the public and scholars,CASH BOX Music Magazine to Come Online,https://blog.archive.org/2016/03/,676
645,digiti,"” The grant is part of CLIR’s Digitizing Hidden Special Collections and Archives awards program, a national competition that funds the digitization of rare and unique content held by libraries and institutions that would otherwise be unavailable to the public",CASH BOX Music Magazine to Come Online,https://blog.archive.org/2016/03/,676
646,digiti," Not only is Gentry excited to see Cash Box digitized for his own scholarship, he sees impact on his teaching as well",CASH BOX Music Magazine to Come Online,https://blog.archive.org/2016/03/,676
647,digiti,"  To understand this achievement, it’s best to explain what 4am (an anonymous person or persons) has described as their motivations: to track down Apple II programs, especially ones that have never been duplicated or widely distributed, and remove the copy protection that prevents them from being digitized",Saving 500 Apple II Programs from Oblivion,https://blog.archive.org/2016/03/,677
648,digiti," It has also helped libraries to adapt to new technologies and bring traditional library functions into the digital age, for example, by allowing libraries to digitize books in their collections for the purposes of building search tools and providing access to the blind and print disabled",Fair Use & Access to All Human Knowledge,https://blog.archive.org/2016/02/,680
649,scan," Second, given that I only had enough computational resources to process a fraction of the scanned books in the Internet Archive’s collection, I chose 82,000 books using the same ranking scheme",How Will We Explore Books in the 21st Century?,https://blog.archive.org/2016/02/,683
650,scan," In a few years, we might have access to 100 times as many scanned books",How Will We Explore Books in the 21st Century?,https://blog.archive.org/2016/02/,683
651,scan," There will also be an 3-D Occulus Rift demonstration station During the course of the exhibition, Laband and Hannon staff will be using a Table Top Scribe—the Internet Archive’s new state-of-the-art book scanner–in the gallery to digitally archive rare materials from the library’s special collections and Laband exhibition catalogues Exhibition-Related Programs:  (all events are free) Opening Reception & Talk: Nuala Creed & Brewster Kahle  Saturday, January 23, 2-5pm  ◊ Artist’s Talk 2:00-3:00pm  ◊ Reception 3:00-5:00pm Murphy Recital Hall and Laband Art Gallery Internet Archive Founder Brewster Kahle and artist Nuala Creed offer insight into the archive and Creed’s unique artistic commission",EXHIBITION OPENING- From Clay to the Cloud: The Internet Archive and Our Digital Legacy– January 23,https://blog.archive.org/2016/01/,691
